day,hour,T_a_C,Majlis_model_C,Majlis_eplus_C,Majlis_mode,Living_model_C,Living_eplus_C,Living_mode,Master_model_C,Master_eplus_C,Master_mode,Bedroom2_model_C,Bedroom2_eplus_C,Bedroom2_mode,Bedroom3_model_C,Bedroom3_eplus_C,Bedroom3_mode,P_total_kW
20,2.25,29.13,24.362,24.277,1,23.332,23.088,0,23.989,24.303,0,24.145,24.269,0,24.145,24.179,0,1.8
20,2.50,29.06,23.456,23.439,1,23.852,23.622,0,24.444,24.788,0,24.640,25.013,0,24.640,24.556,0,1.8
20,2.75,29.01,22.610,22.677,1,24.329,24.182,0,24.863,25.268,0,25.091,25.290,0,25.091,25.226,0,1.8
20,3.00,29.00,23.147,23.382,0,24.769,24.609,0,25.251,25.822,0,23.516,23.711,1,23.516,23.859,1,3.6
20,3.25,29.01,23.648,23.888,0,25.178,24.788,0,24.022,24.533,1,22.072,22.204,1,22.072,22.237,1,5.4
20,3.50,29.06,24.117,24.200,0,23.969,23.652,1,22.885,23.260,1,22.739,22.954,0,22.739,22.711,0,3.6
20,3.75,29.13,24.558,24.599,0,22.856,22.628,1,23.425,23.809,0,23.356,23.496,0,23.356,23.360,0,1.8
20,4.00,29.24,24.976,24.873,0,23.425,23.134,0,23.933,24.118,0,23.932,24.183,0,23.932,23.892,0,0.0
20,4.25,29.37,25.374,25.146,0,23.961,23.664,0,24.415,24.735,0,24.470,24.865,0,24.470,24.342,0,0.0
20,4.50,29.53,24.430,24.470,1,24.469,24.195,0,24.873,25.292,0,24.978,25.417,0,24.978,24.782,0,1.8
20,4.75,29.72,23.565,23.509,1,24.953,24.503,0,25.312,25.694,0,25.459,25.894,0,25.459,25.262,0,1.8
20,5.00,29.94,22.776,22.558,1,25.417,25.067,0,24.145,24.580,1,23.931,24.339,1,23.931,23.688,1,7.2
20,5.25,30.18,23.384,23.234,0,24.274,23.845,1,23.080,23.503,1,22.549,22.952,1,22.549,22.442,1,7.2
20,5.50,30.45,23.969,24.084,0,23.237,23.076,1,22.110,22.591,1,23.291,23.603,0,23.291,23.264,0,3.6
20,5.75,30.74,24.533,24.446,0,22.299,22.153,1,22.821,23.240,0,23.995,24.228,0,23.995,24.024,0,1.8
20,6.00,31.05,25.079,24.943,0,23.046,23.160,0,23.504,23.861,0,24.667,25.059,0,24.667,24.723,0,0.0
20,6.25,31.38,24.285,24.028,1,23.761,23.878,0,24.161,24.726,0,25.311,25.649,0,25.311,25.371,0,1.8
20,6.50,31.74,23.572,23.416,1,24.449,24.652,0,24.797,25.390,0,23.944,24.086,1,23.944,23.921,1,5.4
20,6.75,32.11,22.935,22.722,1,25.114,25.667,0,25.414,25.857,0,22.720,22.861,1,22.720,22.981,1,5.4
20,7.00,32.50,23.694,23.572,0,24.168,24.830,1,24.424,24.919,1,23.617,23.592,0,23.617,23.804,0,3.6
20,7.25,32.90,24.429,24.285,0,23.323,23.699,1,23.534,23.745,1,24.473,24.547,0,24.473,24.842,0,3.6
20,7.50,33.32,25.141,24.868,0,22.573,22.897,1,22.739,23.094,1,25.293,25.460,0,25.293,25.478,0,3.6
20,7.75,33.75,24.509,24.258,1,23.501,23.843,0,23.622,23.728,0,24.094,24.192,1,24.094,24.201,1,5.4
20,8.00,34.19,23.952,23.414,1,24.393,24.603,0,24.473,24.582,0,23.029,23.158,1,23.029,22.990,1,5.4
20,8.25,34.63,23.464,23.054,1,25.251,25.416,0,25.294,25.378,0,22.089,22.148,1,22.089,21.826,1,5.4
20,8.50,35.09,23.043,22.790,1,24.489,24.694,1,24.499,24.572,1,23.251,23.254,0,23.251,22.873,0,5.4
20,8.75,35.54,22.683,22.510,1,23.818,23.946,1,23.794,23.925,1,24.355,24.422,0,24.355,23.962,0,5.4
20,9.00,36.00,23.705,23.451,0,23.231,23.327,1,23.173,23.328,1,25.406,25.301,0,25.406,25.072,0,3.6
20,9.25,36.46,24.688,24.262,0,22.723,22.764,1,22.630,23.031,1,24.420,24.230,1,24.420,24.013,1,7.2
20,9.50,36.91,25.634,25.195,0,23.878,23.887,0,23.748,23.962,0,23.553,23.415,1,23.553,23.253,1,3.6
20,9.75,37.37,25.220,24.894,1,24.979,25.030,0,24.819,24.980,0,22.795,22.580,1,22.795,22.529,1,5.4
20,10.00,37.81,24.866,24.644,1,26.032,25.974,0,25.844,25.965,0,24.124,23.932,0,24.124,24.121,0,1.8
20,10.25,38.25,24.568,24.520,1,25.448,25.562,1,25.237,25.426,1,25.380,25.148,0,25.380,25.441,0,5.4
20,10.50,38.68,24.321,24.484,1,24.940,24.922,1,24.705,24.882,1,24.579,24.383,1,24.579,24.693,1,9.0
20,10.75,39.10,24.120,24.424,1,24.502,24.461,1,24.241,24.383,1,23.879,24.005,1,23.879,23.932,1,9.0
20,11.00,39.50,23.962,24.050,1,24.127,24.107,1,23.840,23.903,1,23.271,23.367,1,23.271,23.305,1,9.0
20,11.25,39.89,23.842,23.613,1,23.809,23.802,1,23.495,23.579,1,22.744,22.945,1,22.744,22.793,1,9.0
20,11.50,40.26,23.756,23.706,1,23.543,23.737,1,23.203,23.337,1,24.279,24.504,0,24.279,24.289,0,5.4
20,11.75,40.62,23.701,23.740,1,23.323,23.457,1,22.956,22.811,1,25.717,25.907,0,25.717,25.845,0,5.4
20,12.00,40.95,23.674,23.829,1,23.145,23.233,1,24.342,24.122,0,25.076,25.222,1,25.076,25.188,1,7.2
20,12.25,41.26,23.670,23.651,1,23.004,22.960,1,25.650,25.443,0,24.514,24.666,1,24.514,24.675,1,7.2
20,12.50,41.55,23.687,23.561,1,22.895,22.621,1,25.295,25.087,1,24.022,24.253,1,24.022,24.013,1,9.0
20,12.75,41.82,23.721,23.493,1,24.405,24.076,0,24.985,24.984,1,23.593,23.907,1,23.593,23.550,1,7.2
20,13.00,42.06,23.770,23.669,1,25.819,25.437,0,24.715,24.710,1,23.219,23.325,1,23.219,23.078,1,7.2
20,13.25,42.28,23.830,23.611,1,25.553,25.067,1,24.479,24.538,1,22.894,22.894,1,22.894,22.872,1,9.0
20,13.50,42.47,23.900,23.778,1,25.322,24.913,1,24.274,24.460,1,24.599,24.623,0,24.599,24.505,0,5.4
20,13.75,42.63,23.976,23.808,1,25.120,24.833,1,24.096,24.118,1,26.176,26.285,0,26.176,26.070,0,5.4
20,14.00,42.76,24.056,23.988,1,24.943,24.699,1,23.940,23.871,1,25.647,25.898,1,25.647,25.526,1,9.0
20,14.25,42.87,24.138,24.117,1,24.787,24.503,1,23.802,23.650,1,25.170,25.405,1,25.170,25.009,1,9.0
20,14.50,42.94,24.219,24.192,1,24.649,24.409,1,23.680,23.483,1,24.739,25.044,1,24.739,24.656,1,9.0
20,14.75,42.99,24.297,23.996,1,24.524,24.197,1,23.570,23.350,1,24.347,24.527,1,24.347,24.196,1,9.0
20,15.00,43.00,24.372,24.187,1,24.410,24.175,1,23.469,23.088,1,23.988,24.026,1,23.988,23.879,1,9.0
20,15.25,42.99,24.440,24.233,1,24.303,24.191,1,23.374,22.957,1,23.658,23.695,1,23.658,23.468,1,9.0
20,15.50,42.94,24.500,24.275,1,24.201,24.173,1,23.283,22.951,1,23.351,23.278,1,23.351,23.289,1,9.0
20,15.75,42.87,24.550,24.340,1,24.100,24.129,1,23.193,22.943,1,23.063,22.954,1,23.063,23.099,1,9.0
20,16.00,42.76,24.590,24.302,1,24.000,23.980,1,23.102,22.739,1,22.791,22.544,1,22.791,23.053,1,9.0
20,16.25,42.63,24.618,24.336,1,23.897,23.829,1,23.008,22.893,1,24.518,24.129,0,24.518,24.881,0,5.4
20,16.50,42.47,24.632,24.412,1,23.790,23.711,1,22.909,22.779,1,26.088,25.710,0,26.088,26.571,0,5.4
20,16.75,42.28,24.632,24.571,1,23.677,23.589,1,24.393,24.187,0,25.527,25.188,1,25.527,25.855,1,7.2
20,17.00,42.06,24.617,24.453,1,23.555,23.440,1,25.756,25.484,0,24.993,24.626,1,24.993,25.251,1,7.2
20,17.25,41.82,24.587,24.298,1,23.425,23.507,1,25.412,24.927,1,24.484,24.221,1,24.484,24.786,1,9.0
20,17.50,41.55,24.539,24.255,1,23.285,23.338,1,25.074,24.653,1,23.995,23.762,1,23.995,24.339,1,9.0
20,17.75,41.26,24.475,24.292,1,23.133,23.131,1,24.740,24.249,1,23.522,23.342,1,23.522,23.892,1,9.0
20,18.00,40.95,24.393,24.335,1,22.970,22.900,1,24.407,24.246,1,23.062,22.735,1,23.062,23.588,1,9.0
20,18.25,40.62,24.294,24.132,1,24.383,24.308,0,24.074,24.127,1,22.613,22.496,1,22.613,23.249,1,7.2
20,18.50,40.26,24.177,24.138,1,25.664,25.646,0,23.740,23.630,1,24.159,23.940,0,24.159,24.723,0,3.6
20,18.75,39.89,24.041,24.089,1,25.231,25.302,1,23.402,23.399,1,25.547,25.483,0,25.547,26.203,0,5.4
20,19.00,39.50,23.888,23.937,1,24.801,24.610,1,23.061,23.173,1,24.800,24.722,1,24.800,25.340,1,9.0
20,19.25,39.10,23.718,23.784,1,24.373,24.043,1,22.716,22.791,1,24.082,23.873,1,24.082,24.325,1,9.0
20,19.50,38.68,23.530,23.494,1,23.946,23.827,1,23.955,24.036,0,23.389,23.275,1,23.389,23.595,1,7.2
20,19.75,38.25,23.326,23.347,1,23.519,23.181,1,25.074,25.064,0,22.717,22.531,1,22.717,22.759,1,7.2
20,20.00,37.81,23.105,23.139,1,23.091,22.834,1,24.492,24.522,1,24.053,23.879,0,24.053,24.163,0,5.4
20,20.25,37.37,22.868,22.906,1,22.661,22.463,1,23.918,23.879,1,25.241,25.136,0,25.241,25.384,0,5.4
20,20.50,36.91,23.941,23.836,0,23.820,23.561,0,23.354,23.440,1,24.306,24.086,1,24.306,24.392,1,5.4
20,20.75,36.46,24.907,24.951,0,24.858,24.707,0,22.798,22.985,1,23.411,23.271,1,23.411,23.451,1,5.4
20,21.00,36.00,25.774,25.572,0,25.784,25.898,0,23.838,24.099,0,22.553,22.341,1,22.553,22.600,1,3.6
20,21.25,35.54,25.223,24.956,1,25.016,25.106,1,24.771,25.072,0,23.714,23.456,0,23.714,23.955,0,3.6
20,21.50,35.09,24.678,24.392,1,24.271,24.297,1,25.604,26.008,0,24.742,24.399,0,24.742,24.972,0,3.6
20,21.75,34.63,24.140,24.169,1,23.548,23.583,1,24.754,25.143,1,25.648,25.284,0,25.648,25.758,0,5.4
20,22.00,34.19,23.608,23.604,1,22.846,23.155,1,23.933,24.388,1,24.456,24.179,1,24.456,24.626,1,9.0
20,22.25,33.75,23.083,23.209,1,23.754,23.992,0,23.140,23.547,1,23.325,23.070,1,23.325,23.525,1,7.2
20,22.50,33.32,22.565,22.547,1,24.562,24.616,0,22.373,22.656,1,22.252,22.060,1,22.252,22.317,1,7.2
20,22.75,32.90,23.379,23.467,0,25.277,25.187,0,23.221,23.451,0,23.221,22.915,0,23.221,23.344,0,0.0
20,23.00,32.50,24.107,23.980,0,24.319,23.992,1,23.979,24.193,0,24.076,23.832,0,24.076,24.267,0,1.8
20,23.25,32.11,24.757,24.666,0,23.403,23.161,1,24.655,24.869,0,24.829,24.629,0,24.829,25.145,0,1.8
20,23.50,31.74,25.336,25.225,0,22.528,22.191,1,25.255,25.596,0,25.489,25.402,0,25.489,25.834,0,1.8
20,23.75,31.38,24.525,24.352,1,23.283,23.038,0,24.196,24.694,1,24.078,23.954,1,24.078,24.458,1,7.2
21,0.00,31.05,23.746,23.410,1,23.955,23.622,0,23.190,23.749,1,22.756,22.708,1,22.756,23.062,1,7.2
21,0.25,30.74,23.001,22.551,1,24.554,24.164,0,22.233,22.969,1,23.504,23.467,0,23.504,23.870,0,3.6
21,0.50,30.45,22.287,21.961,1,25.086,24.768,0,22.914,23.627,0,24.167,24.102,0,24.167,24.615,0,1.8
21,0.75,30.18,22.929,22.649,0,23.968,23.643,1,23.528,24.230,0,24.753,24.691,0,24.753,25.198,0,1.8
21,1.00,29.94,23.510,23.144,0,22.916,22.408,1,24.079,24.463,0,25.271,25.074,0,25.271,25.566,0,1.8
21,1.25,29.72,24.035,23.627,0,23.516,23.060,0,24.575,24.975,0,23.740,23.616,1,23.740,23.883,1,3.6
21,1.50,29.53,24.510,24.399,0,24.057,23.633,0,25.022,25.314,0,22.321,22.199,1,22.321,22.478,1,3.6
21,1.75,29.37,24.940,24.888,0,24.546,24.097,0,23.835,24.273,1,22.993,22.734,0,22.993,23.184,0,1.8
21,2.00,29.24,25.331,25.388,0,24.988,24.578,0,22.724,23.010,1,23.598,23.373,0,23.598,23.867,0,1.8
21,2.25,29.13,24.362,24.424,1,25.389,24.956,0,23.276,23.302,0,24.145,23.971,0,24.145,24.183,0,1.8
21,2.50,29.06,23.456,23.661,1,24.164,23.680,1,23.782,23.937,0,24.640,24.579,0,24.640,24.672,0,3.6
21,2.75,29.01,22.610,22.767,1,23.028,22.830,1,24.249,24.358,0,25.091,25.007,0,25.091,25.071,0,3.6
21,3.00,29.00,23.147,23.187,0,21.976,21.799,1,24.681,24.762,0,23.516,23.183,1,23.516,23.388,1,5.4
21,3.25,29.01,23.648,23.857,0,22.594,22.540,0,25.083,25.421,0,22.072,21.612,1,22.072,21.749,1,3.6
21,3.50,29.06,24.117,24.450,0,23.169,22.992,0,23.870,24.273,1,22.739,22.263,0,22.739,22.572,0,1.8
21,3.75,29.13,24.558,24.816,0,23.706,23.529,0,22.749,23.282,1,23.356,23.001,0,23.356,23.139,0,1.8
21,4.00,29.24,24.976,24.833,0,24.211,24.246,0,23.306,23.774,0,23.932,23.638,0,23.932,23.641,0,0.0
21,4.25,29.37,25.374,25.229,0,24.688,24.620,0,23.833,24.175,0,24.470,23.964,0,24.470,24.285,0,0.0
21,4.50,29.53,24.430,24.329,1,25.142,24.983,0,24.333,24.772,0,24.978,24.501,0,24.978,24.765,0,1.8
21,4.75,29.72,23.565,23.335,1,23.985,24.029,1,24.811,25.446,0,25.459,24.929,0,25.459,25.159,0,3.6
21,5.00,29.94,22.776,22.532,1,22.931,23.066,1,25.270,25.848,0,23.931,23.438,1,23.931,23.744,1,7.2
21,5.25,30.18,23.384,23.193,0,23.565,23.653,0,24.124,24.623,1,22.549,22.070,1,22.549,22.485,1,5.4
21,5.50,30.45,23.969,23.794,0,24.171,24.246,0,23.079,23.527,1,23.291,22.949,0,23.291,23.190,0,1.8
21,5.75,30.74,24.533,24.637,0,24.754,24.715,0,22.130,22.366,1,23.995,23.710,0,23.995,23.941,0,1.8
21,6.00,31.05,25.079,25.115,0,25.316,25.683,0,22.863,23.124,0,24.667,24.531,0,24.667,24.683,0,0.0
21,6.25,31.38,24.285,24.364,1,24.271,24.489,1,23.566,23.820,0,25.311,25.240,0,25.311,25.187,0,3.6
21,6.50,31.74,23.572,23.331,1,23.331,23.676,1,24.245,24.545,0,23.944,23.923,1,23.944,23.804,1,7.2
21,6.75,32.11,22.935,22.828,1,22.490,22.631,1,24.901,25.104,0,22.720,22.646,1,22.720,22.717,1,7.2
21,7.00,32.50,23.694,23.562,0,23.330,23.383,0,25.538,25.816,0,23.617,23.642,0,23.617,23.600,0,0.0
21,7.25,32.90,24.429,24.364,0,24.138,24.029,0,24.568,24.754,1,24.473,24.407,0,24.473,24.429,0,1.8
21,7.50,33.32,25.141,25.186,0,24.917,24.727,0,23.699,23.944,1,25.293,25.312,0,25.293,25.159,0,1.8
21,7.75,33.75,24.509,24.840,1,25.670,25.466,0,22.922,23.019,1,24.094,24.021,1,24.094,24.021,1,7.2
21,8.00,34.19,23.952,24.222,1,24.808,24.641,1,23.823,23.645,0,23.029,22.876,1,23.029,22.809,1,7.2
21,8.25,34.63,23.464,23.816,1,24.045,23.817,1,24.692,24.468,0,22.089,21.957,1,22.089,22.016,1,7.2
21,8.50,35.09,23.043,23.478,1,23.373,23.277,1,25.530,25.242,0,23.251,23.100,0,23.251,23.189,0,3.6
21,8.75,35.54,22.683,22.939,1,22.786,22.689,1,24.751,24.499,1,24.355,24.288,0,24.355,24.100,0,5.4
21,9.00,36.00,23.705,23.892,0,23.867,23.790,0,24.061,24.035,1,25.406,25.407,0,25.406,25.121,0,1.8
21,9.25,36.46,24.688,24.758,0,24.901,24.914,0,23.454,23.484,1,24.420,24.335,1,24.420,24.174,1,5.4
21,9.50,36.91,25.634,25.902,0,25.892,25.979,0,22.923,22.865,1,23.553,23.337,1,23.553,23.399,1,5.4
21,9.75,37.37,25.220,25.492,1,25.253,25.454,1,24.053,24.147,0,22.795,22.533,1,22.795,22.659,1,7.2
21,10.00,37.81,24.866,24.992,1,24.695,24.663,1,25.133,25.188,0,24.124,23.966,0,24.124,24.013,0,3.6
21,10.25,38.25,24.568,24.680,1,24.211,23.997,1,24.578,24.643,1,25.380,25.238,0,25.380,25.280,0,5.4
21,10.50,38.68,24.321,24.367,1,23.796,23.566,1,24.093,24.215,1,24.579,24.489,1,24.579,24.295,1,9.0
21,10.75,39.10,24.120,24.204,1,23.444,23.198,1,23.673,23.796,1,23.879,23.869,1,23.879,23.697,1,9.0
21,11.00,39.50,23.962,24.286,1,23.148,22.902,1,23.313,23.501,1,23.271,23.160,1,23.271,23.175,1,9.0
21,11.25,39.89,23.842,23.949,1,22.904,22.790,1,23.006,23.054,1,22.744,22.520,1,22.744,22.720,1,9.0
21,11.50,40.26,23.756,23.952,1,24.296,24.400,0,22.749,22.754,1,24.279,24.029,0,24.279,24.250,0,3.6
21,11.75,40.62,23.701,23.708,1,25.610,25.603,0,24.125,24.143,0,25.717,25.371,0,25.717,25.461,0,1.8
21,12.00,40.95,23.674,23.479,1,25.260,25.263,1,25.426,25.307,0,25.076,24.859,1,25.076,24.931,1,7.2
21,12.25,41.26,23.670,23.583,1,24.960,24.937,1,25.067,24.972,1,24.514,24.199,1,24.514,24.419,1,9.0
21,12.50,41.55,23.687,23.723,1,24.705,24.691,1,24.754,24.521,1,24.022,23.579,1,24.022,23.914,1,9.0
21,12.75,41.82,23.721,23.726,1,24.488,24.737,1,24.482,24.113,1,23.593,23.043,1,23.593,23.530,1,9.0
21,13.00,42.06,23.770,23.710,1,24.306,24.871,1,24.248,23.776,1,23.219,22.872,1,23.219,23.065,1,9.0
21,13.25,42.28,23.830,23.774,1,24.154,24.629,1,24.046,23.513,1,22.894,22.711,1,22.894,22.814,1,9.0
21,13.50,42.47,23.900,23.721,1,24.028,24.611,1,23.873,23.297,1,24.599,24.562,0,24.599,24.546,0,5.4
21,13.75,42.63,23.976,23.709,1,23.923,24.456,1,23.723,23.109,1,26.176,25.976,0,26.176,26.273,0,5.4
21,14.00,42.76,24.056,23.735,1,23.836,24.222,1,23.594,22.877,1,25.647,25.491,1,25.647,25.521,1,9.0
21,14.25,42.87,24.138,23.706,1,23.763,24.134,1,23.481,22.700,1,25.170,25.088,1,25.170,25.124,1,9.0
21,14.50,42.94,24.219,23.951,1,23.701,24.004,1,23.382,22.594,1,24.739,24.599,1,24.739,24.894,1,9.0
21,14.75,42.99,24.297,24.130,1,23.648,23.950,1,23.294,22.627,1,24.347,24.397,1,24.347,24.637,1,9.0
21,15.00,43.00,24.372,23.995,1,23.599,23.901,1,23.213,22.817,1,23.988,24.013,1,23.988,24.241,1,9.0
21,15.25,42.99,24.440,24.002,1,23.553,23.886,1,23.136,22.739,1,23.658,23.806,1,23.658,23.776,1,9.0
21,15.50,42.94,24.500,24.062,1,23.507,23.828,1,23.062,22.662,1,23.351,23.454,1,23.351,23.480,1,9.0
21,15.75,42.87,24.550,24.114,1,23.459,23.762,1,22.988,22.474,1,23.063,23.273,1,23.063,22.980,1,9.0
21,16.00,42.76,24.590,24.107,1,23.407,23.850,1,24.502,23.795,0,22.791,23.180,1,22.791,22.654,1,7.2
21,16.25,42.63,24.618,24.142,1,23.348,23.745,1,25.897,25.382,0,24.518,24.853,0,24.518,24.462,0,3.6
21,16.50,42.47,24.632,24.334,1,23.282,23.830,1,25.590,25.153,1,26.088,26.332,0,26.088,25.911,0,5.4
21,16.75,42.28,24.632,24.270,1,23.207,23.659,1,25.291,24.832,1,25.527,25.820,1,25.527,25.161,1,9.0
21,17.00,42.06,24.617,24.204,1,23.121,23.625,1,24.999,24.543,1,24.993,25.247,1,24.993,24.731,1,9.0
21,17.25,41.82,24.587,24.415,1,23.023,23.625,1,24.710,24.214,1,24.484,24.531,1,24.484,24.253,1,9.0
21,17.50,41.55,24.539,24.247,1,22.913,23.396,1,24.423,23.882,1,23.995,24.144,1,23.995,23.733,1,9.0
21,17.75,41.26,24.475,24.185,1,24.379,24.931,0,24.135,23.698,1,23.522,23.630,1,23.522,23.315,1,7.2
21,18.00,40.95,24.393,24.340,1,25.712,26.309,0,23.846,23.435,1,23.062,23.205,1,23.062,22.893,1,7.2
21,18.25,40.62,24.294,24.428,1,25.330,25.825,1,23.553,23.254,1,22.613,22.943,1,22.613,22.374,1,9.0
21,18.50,40.26,24.177,24.296,1,24.950,25.586,1,23.256,23.196,1,24.159,24.537,0,24.159,23.985,0,5.4
21,18.75,39.89,24.041,24.138,1,24.570,24.930,1,22.954,22.798,1,25.547,25.989,0,25.547,25.339,0,5.4
21,19.00,39.50,23.888,23.938,1,24.190,24.538,1,24.235,24.077,0,24.800,25.155,1,24.800,24.383,1,7.2
21,19.25,39.10,23.718,23.817,1,23.808,24.119,1,25.395,25.281,0,24.082,24.362,1,24.082,23.776,1,7.2
21,19.50,38.68,23.530,23.503,1,23.423,23.882,1,24.852,24.840,1,23.389,23.733,1,23.389,23.089,1,9.0
21,19.75,38.25,23.326,22.996,1,23.035,23.318,1,24.316,24.107,1,22.717,23.031,1,22.717,22.488,1,9.0
21,20.00,37.81,23.105,23.085,1,22.643,22.813,1,23.788,23.544,1,24.053,24.179,0,24.053,24.134,0,5.4
21,20.25,37.37,22.868,22.934,1,23.838,24.147,0,23.266,22.998,1,25.241,25.324,0,25.241,25.286,0,3.6
21,20.50,36.91,23.941,23.691,0,24.908,25.093,0,22.748,22.503,1,24.306,24.409,1,24.306,24.469,1,5.4
21,20.75,36.46,24.907,24.718,0,25.865,25.955,0,23.825,23.507,0,23.411,23.443,1,23.411,23.750,1,3.6
21,21.00,36.00,25.774,25.631,0,25.125,25.202,1,24.792,24.689,0,22.553,22.637,1,22.553,22.906,1,5.4
21,21.25,35.54,25.223,24.939,1,24.406,24.593,1,25.656,25.432,0,23.714,23.781,0,23.714,23.900,0,3.6
21,21.50,35.09,24.678,24.641,1,23.707,23.942,1,24.835,24.593,1,24.742,24.707,0,24.742,24.858,0,5.4
21,21.75,34.63,24.140,24.139,1,23.027,22.998,1,24.040,23.914,1,25.648,25.708,0,25.648,25.742,0,5.4
21,22.00,34.19,23.608,23.658,1,22.364,22.460,1,23.271,23.235,1,24.456,24.533,1,24.456,24.476,1,9.0
21,22.25,33.75,23.083,23.077,1,23.308,23.391,0,22.526,22.255,1,23.325,23.428,1,23.325,23.212,1,7.2
21,22.50,33.32,22.565,22.582,1,24.149,24.222,0,23.393,23.111,0,22.252,22.173,1,22.252,22.199,1,5.4
21,22.75,32.90,23.379,23.427,0,24.895,24.977,0,24.168,23.944,0,23.221,23.067,0,23.221,23.297,0,0.0
21,23.00,32.50,24.107,24.155,0,25.556,25.730,0,24.858,24.555,0,24.076,23.871,0,24.076,24.175,0,0.0
21,23.25,32.11,24.757,24.838,0,24.547,24.704,1,25.470,25.339,0,24.829,24.488,0,24.829,24.923,0,1.8
21,23.50,31.74,25.336,25.221,0,23.587,23.940,1,24.421,24.337,1,25.489,25.331,0,25.489,25.744,0,3.6
21,23.75,31.38,24.525,24.337,1,22.672,22.943,1,23.423,23.506,1,24.078,23.861,1,24.078,24.293,1,9.0
22,0.00,31.05,23.746,23.526,1,23.390,23.497,0,22.472,22.776,1,22.756,22.629,1,22.756,22.909,1,7.2
22,0.25,30.74,23.001,22.621,1,24.031,24.112,0,23.157,23.506,0,23.504,23.561,0,23.504,23.859,0,1.8
22,0.50,30.45,22.287,21.972,1,24.602,24.875,0,23.772,24.113,0,24.167,24.307,0,24.167,24.510,0,1.8
22,0.75,30.18,22.929,22.578,0,25.110,25.543,0,24.323,24.606,0,24.753,24.817,0,24.753,24.969,0,0.0
22,1.00,29.94,23.510,23.313,0,23.973,24.456,1,24.817,25.161,0,25.271,25.345,0,25.271,25.318,0,1.8
22,1.25,29.72,24.035,24.026,0,22.904,23.424,1,25.260,25.616,0,23.740,23.721,1,23.740,23.706,1,5.4
22,1.50,29.53,24.510,24.589,0,23.491,23.868,0,24.068,24.462,1,22.321,22.321,1,22.321,22.334,1,5.4
22,1.75,29.37,24.940,25.143,0,24.022,24.460,0,22.950,23.336,1,22.993,22.907,0,22.993,22.979,0,1.8
22,2.00,29.24,25.331,25.696,0,24.503,24.924,0,23.493,24.041,0,23.598,23.386,0,23.598,23.745,0,0.0
22,2.25,29.13,24.362,24.555,1,24.941,25.147,0,23.989,24.379,0,24.145,23.856,0,24.145,24.443,0,1.8
22,2.50,29.06,23.456,23.499,1,25.339,25.577,0,24.444,24.771,0,24.640,24.226,0,24.640,24.956,0,1.8
22,2.75,29.01,22.610,22.672,1,24.115,24.180,1,24.863,25.275,0,25.091,24.635,0,25.091,25.189,0,3.6
22,3.00,29.00,23.147,23.342,0,22.982,22.988,1,25.251,25.490,0,23.516,23.051,1,23.516,23.542,1,5.4
22,3.25,29.01,23.648,23.814,0,23.524,23.382,0,24.022,24.364,1,22.072,21.699,1,22.072,22.070,1,5.4
22,3.50,29.06,24.117,24.507,0,24.029,23.922,0,22.885,23.238,1,22.739,22.391,0,22.739,22.737,0,1.8
22,3.75,29.13,24.558,25.079,0,24.502,24.342,0,23.425,23.840,0,23.356,22.975,0,23.356,23.289,0,0.0
22,4.00,29.24,24.976,25.317,0,24.947,24.624,0,23.933,24.364,0,23.932,23.467,0,23.932,23.967,0,0.0
22,4.25,29.37,25.374,25.804,0,25.369,25.036,0,24.415,24.883,0,24.470,24.098,0,24.470,24.608,0,0.0
22,4.50,29.53,24.430,24.676,1,24.181,23.932,1,24.873,25.421,0,24.978,24.620,0,24.978,25.143,0,3.6
22,4.75,29.72,23.565,23.708,1,23.097,23.142,1,25.312,25.902,0,25.459,25.115,0,25.459,25.749,0,3.6
22,5.00,29.94,22.776,22.886,1,22.110,22.192,1,24.145,24.758,1,23.931,23.769,1,23.931,24.158,1,9.0
22,5.25,30.18,23.384,23.752,0,22.805,22.999,0,23.080,23.746,1,22.549,22.484,1,22.549,22.869,1,5.4
22,5.50,30.45,23.969,24.363,0,23.468,23.661,0,22.110,22.877,1,23.291,23.267,0,23.291,23.667,0,1.8
22,5.75,30.74,24.533,24.751,0,24.104,24.464,0,22.821,23.558,0,23.995,24.114,0,23.995,24.395,0,0.0
22,6.00,31.05,25.079,25.269,0,24.715,25.133,0,23.504,24.070,0,24.667,24.604,0,24.667,24.926,0,0.0
22,6.25,31.38,24.285,24.628,1,25.305,25.590,0,24.161,24.609,0,25.311,25.346,0,25.311,25.598,0,1.8
22,6.50,31.74,23.572,23.781,1,24.287,24.538,1,24.797,25.149,0,23.944,24.058,1,23.944,24.250,1,7.2
22,6.75,32.11,22.935,22.997,1,23.374,23.443,1,25.414,25.551,0,22.720,22.876,1,22.720,23.068,1,7.2
22,7.00,32.50,23.694,23.780,0,22.559,22.513,1,24.424,24.409,1,23.617,23.833,0,23.617,23.653,0,3.6
22,7.25,32.90,24.429,24.572,0,23.424,23.332,0,23.534,23.475,1,24.473,24.880,0,24.473,24.572,0,1.8
22,7.50,33.32,25.141,25.297,0,24.257,24.159,0,22.739,22.526,1,25.293,25.549,0,25.293,25.201,0,1.8
22,7.75,33.75,24.509,24.633,1,25.059,24.810,0,23.622,23.422,0,24.094,24.287,1,24.094,24.071,1,5.4
22,8.00,34.19,23.952,24.080,1,24.243,23.992,1,24.473,24.277,0,23.029,23.110,1,23.029,23.050,1,7.2
